139.030409, 6.325944, -7.279984
139.020494, 6.32541, -7.409017
139.010375, 6.324865, -7.53803
139.000056, 6.324311, -7.667028
138.98954, 6.323746, -7.796011
138.978831, 6.323173, -7.924978
138.967935, 6.322591, -8.053929
138.956854, 6.322, -8.182864
138.945593, 6.321401, -8.311777
138.934156, 6.320794, -8.440677
138.922547, 6.32018, -8.569562
138.910769, 6.319558, -8.698435
138.898828, 6.31893, -8.827294
138.886726, 6.318295, -8.956139
138.874468, 6.317653, -9.084971
138.862058, 6.317006, -9.213791
138.849501, 6.316353, -9.34259
138.836799, 6.315695, -9.471381
138.823958, 6.315032, -9.600151
138.810981, 6.314364, -9.728909
138.797873, 6.313692, -9.857655
138.784637, 6.313017, -9.986388
138.771276, 6.312338, -10.115106
138.757794, 6.311659, -10.243812
138.74419, 6.310984, -10.372505
138.730466, 6.310318, -10.501185
138.716623, 6.309664, -10.629853
138.702662, 6.309026, -10.758508
138.688584, 6.308409, -10.88715
138.67439, 6.307816, -11.01578
138.660082, 6.307253, -11.144398
138.64566, 6.306721, -11.273004
138.631125, 6.306227, -11.401598
138.616479, 6.305773, -11.530179
138.601722, 6.305365, -11.658747
138.586856, 6.305005, -11.787303
138.571883, 6.304699, -11.915846
138.556802, 6.30445, -12.044376
138.541615, 6.304262, -12.172894
138.526323, 6.304139, -12.301399
138.510928, 6.304086, -12.429891
138.495429, 6.304106, -12.558371
138.47983, 6.304204, -12.686837
138.464129, 6.304383, -12.815291
138.44833, 6.304648, -12.943732
138.432431, 6.305003, -13.072164
138.416436, 6.305452, -13.200583
138.400344, 6.305998, -13.32899
138.384157, 6.306647, -13.457383
138.367876, 6.307402, -13.585764
138.351502, 6.308266, -13.714133
138.335036, 6.309241, -13.842489
138.318476, 6.310325, -13.970833
138.301823, 6.311518, -14.099164
138.285075, 6.312818, -14.227481
138.268234, 6.314224, -14.355785
138.251299, 6.315734, -14.484074
138.234268, 6.317349, -14.61235
138.217143, 6.319066, -14.740612
138.199923, 6.320886, -14.868859
138.182606, 6.322805, -14.997092
138.165194, 6.324825, -15.125311
138.147685, 6.326942, -15.253514
138.13008, 6.329157, -15.381703
138.112378, 6.331468, -15.509877
138.094579, 6.333875, -15.638036
138.076682, 6.336375, -15.766179
138.058687, 6.338969, -15.894307
138.040593, 6.341654, -16.02242
138.022402, 6.34443, -16.150516
138.004111, 6.347296, -16.278597
137.985721, 6.35025, -16.406662
137.967232, 6.353292, -16.534711
137.948642, 6.35642, -16.662743
137.929953, 6.359633, -16.790759
137.911163, 6.362931, -16.918758
137.892273, 6.366312, -17.04674
137.873281, 6.369774, -17.174706
137.854188, 6.373318, -17.302653
137.834993, 6.376937, -17.430582
137.815698, 6.380622, -17.558494
137.796301, 6.384364, -17.68639
137.776803, 6.388155, -17.814268
137.757205, 6.391985, -17.94213
137.737506, 6.395846, -18.069976
137.717707, 6.399729, -18.197805
137.697808, 6.403623, -18.325619
137.677808, 6.407522, -18.453419
137.657708, 6.411414, -18.581204
137.637509, 6.415293, -18.708973
137.61721, 6.419148, -18.836726
137.596812, 6.42297, -18.964464
137.576315, 6.426751, -19.092187
137.555719, 6.430482, -19.219894
137.535024, 6.434153, -19.347587
137.514231, 6.437756, -19.475264
137.49334, 6.441281, -19.602926
137.47235, 6.44472, -19.730577
137.451261, 6.448064, -19.858218
137.430074, 6.451303, -19.985845
137.40879, 6.45443, -20.113457
137.387409, 6.457433, -20.241055
137.36593, 6.460306, -20.368639
137.344355, 6.463038, -20.496209
137.322682, 6.465621, -20.623766
137.300913, 6.468046, -20.751308
137.279047, 6.470303, -20.878838
137.257085, 6.47239, -21.006356
137.235026, 6.474311, -21.133858
137.212871, 6.47607, -21.261345
137.190618, 6.477673, -21.388818
137.168268, 6.479122, -21.516277
137.145821, 6.480424, -21.643721
137.123275, 6.481582, -21.77115
137.100632, 6.482601, -21.898563
137.077891, 6.483487, -22.025955
137.055053, 6.484242, -22.153327
137.032116, 6.484873, -22.280683
137.009079, 6.485383, -22.408023
136.985944, 6.485778, -22.535346
136.962709, 6.486061, -22.662653
136.939375, 6.486238, -22.789943
136.91594, 6.486312, -22.917216
136.892405, 6.486289, -23.044472
136.86877, 6.486173, -23.17171
136.845035, 6.485969, -23.29893
136.821198, 6.485681, -23.426132
136.79726, 6.485315, -23.553316
136.773221, 6.484873, -23.680481
136.749082, 6.484362, -23.80762
136.724841, 6.483785, -23.934739
136.700498, 6.483147, -24.061839
136.676053, 6.482454, -24.18892
136.651505, 6.481708, -24.315981
136.626855, 6.480916, -24.443022
136.602102, 6.48008, -24.570041
136.577246, 6.479203, -24.697041
136.552288, 6.478285, -24.824019
136.527227, 6.477327, -24.950978
136.502065, 6.476333, -25.077916
136.4768, 6.475301, -25.204833
136.451434, 6.474235, -25.331731
136.425966, 6.473135, -25.458607
136.400397, 6.472003, -25.585463
136.374727, 6.470839, -25.712296
136.348956, 6.469647, -25.839109
136.323084, 6.468425, -25.965902
136.297112, 6.467177, -26.092673
136.271039, 6.465904, -26.219425
136.244866, 6.464606, -26.346155
136.218592, 6.463285, -26.472865
136.192219, 6.461943, -26.599553
136.165747, 6.460581, -26.726221
136.139174, 6.4592, -26.852869
136.112503, 6.457802, -26.979495
136.085732, 6.456387, -27.1061
136.058863, 6.454958, -27.232684
136.031894, 6.453515, -27.359248
136.004827, 6.452061, -27.48579
135.977662, 6.450596, -27.612311
135.950398, 6.449121, -27.738811
135.923037, 6.447639, -27.865289
135.895578, 6.44615, -27.991747
135.868021, 6.444655, -28.118182
135.840366, 6.443155, -28.244595
135.812614, 6.44165, -28.370988
135.784764, 6.44014, -28.497358
135.756815, 6.438624, -28.623707
135.728769, 6.437103, -28.750034
135.700624, 6.435577, -28.876339
135.672381, 6.434045, -29.002622
135.644039, 6.432508, -29.128883
135.615599, 6.430966, -29.255122
135.58706, 6.429418, -29.381339
135.558422, 6.427865, -29.507533
135.529686, 6.426306, -29.633704
135.50085, 6.424743, -29.759853
135.471916, 6.423173, -29.885979
135.442882, 6.421599, -30.012083
135.413748, 6.420019, -30.138163
135.384516, 6.418433, -30.26422
135.355184, 6.416843, -30.390254
135.325752, 6.415247, -30.516264
135.29622, 6.413645, -30.642251
135.266589, 6.412038, -30.768215
135.236858, 6.410426, -30.894155
135.207027, 6.408808, -31.020071
135.177095, 6.407185, -31.145963
135.147063, 6.405556, -31.271831
135.116931, 6.403922, -31.397676
135.086699, 6.402282, -31.523496
135.056366, 6.400637, -31.649292
135.025932, 6.398987, -31.775063
134.995398, 6.397331, -31.90081
134.964763, 6.395669, -32.026533
134.934027, 6.394002, -32.152231
134.903191, 6.39233, -32.277904
134.872254, 6.390652, -32.403553
134.841217, 6.388969, -32.529176
134.810079, 6.38728, -32.654775
134.77884, 6.385586, -32.780349
134.747501, 6.383887, -32.905897
134.71606, 6.382181, -33.03142
134.684519, 6.380471, -33.156918
134.652878, 6.378755, -33.28239
134.621135, 6.377033, -33.407837
134.589292, 6.375307, -33.533258
134.557348, 6.373574, -33.658653
